t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,test_phase
3151,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,71,0.0,0.0,0,-40.5176,0.0,idle,
3251,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,74,0.0,0.0,0,-40.5176,0.0,idle,
3351,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,76,0.0,0.0,0,-40.5176,0.0,idle,
3451,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,79,0.0,0.0,0,-40.5176,0.0,idle,
3551,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,81,0.0,0.0,0,-40.5176,0.0,idle,
3651,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,84,0.0,0.0,0,-40.5176,0.0,idle,
3751,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,86,0.0,0.0,0,-40.5176,0.0,idle,
3851,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,89,0.0,0.0,0,-40.5176,0.0,idle,
3951,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,91,0.0,0.0,0,-40.5176,0.0,idle,
4051,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,94,0.0,0.0,0,-40.5176,0.0,idle,
4151,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,96,0.0,0.0,0,-40.5176,0.0,idle,
4251,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,99,0.0,0.0,0,-40.5176,0.0,idle,
4352,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,101,0.0,0.0,0,-40.5176,0.0,idle,
4452,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,104,0.0,0.0,0,-40.5176,0.0,idle,
4552,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,106,0.0,0.0,0,-40.5176,0.0,idle,
4652,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,109,0.0,0.0,0,-40.5176,0.0,idle,
4752,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,111,0.0,0.0,0,-40.5176,0.0,idle,
4852,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,114,0.0,0.0,0,-40.5176,0.0,idle,
4952,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,116,0.0,0.0,0,-40.5176,0.0,idle,
5052,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,119,0.0,0.0,0,-40.5176,0.0,idle,
5152,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,121,0.0,0.0,0,-40.5176,0.0,idle,
5252,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,124,0.0,0.0,0,-40.5176,0.0,idle,
5352,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,126,0.0,0.0,0,-40.5176,0.0,idle,
5452,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,129,0.0,0.0,0,-40.5176,0.0,idle,
5552,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,131,0.0,0.0,0,-40.5176,0.0,idle,
5652,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,134,0.0,0.0,0,-40.5176,0.0,idle,
5752,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,136,0.0,0.0,0,-40.5176,0.0,idle,
5852,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,139,0.0,0.0,0,-40.5176,0.0,idle,
5952,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,141,0.0,0.0,0,-40.5176,0.0,idle,
6052,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,144,0.0,0.0,0,-40.5176,0.0,idle,
6152,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,146,0.0,0.0,0,-40.5176,0.0,idle,
6253,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,149,0.0,0.0,0,-40.5176,0.0,idle,
6353,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,151,0.0,0.0,0,-40.5176,0.0,idle,
6453,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,154,0.0,0.0,0,-40.5176,0.0,idle,
6553,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,156,0.0,0.0,0,-40.5176,0.0,idle,
6653,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,158,0.0,0.0,0,-40.5176,0.0,idle,
6753,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,161,0.0,0.0,0,-40.5176,0.0,idle,
6853,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,163,0.0,0.0,0,-40.5176,0.0,idle,
6953,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,166,0.0,0.0,0,-40.5176,0.0,idle,
7053,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,168,0.0,0.0,0,-40.5176,0.0,idle,
7153,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,171,0.0,0.0,0,-40.5176,0.0,idle,
7254,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,173,0.0,0.0,0,-40.5176,0.0,idle,
7354,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,176,0.0,0.0,0,-40.5176,0.0,idle,
7454,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,178,0.0,0.0,0,-40.5176,0.0,idle,
7554,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,181,0.0,0.0,0,-40.5176,0.0,idle,
7654,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,183,0.0,0.0,0,-40.5176,0.0,idle,
7754,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,186,0.0,0.0,0,-40.5176,0.0,idle,
7854,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,188,0.0,0.0,0,-40.5176,0.0,idle,
7954,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,191,0.0,0.0,0,-40.5176,0.0,idle,
8054,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,193,0.0,0.0,0,-40.5176,0.0,idle,
8154,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,196,0.0,0.0,0,-40.5176,0.0,idle,
8254,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,198,0.0,0.0,0,-40.5176,0.0,idle,
8354,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,201,0.0,0.0,0,-40.5176,0.0,idle,
8454,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,203,0.0,0.0,0,-40.5176,0.0,idle,
8554,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,206,0.0,0.0,0,-40.5176,0.0,idle,
8654,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,208,0.0,0.0,0,-40.5176,0.0,idle,
8754,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,211,0.0,0.0,0,-40.5176,0.0,idle,
8854,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,213,0.0,0.0,0,-40.5176,0.0,idle,
8954,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,216,0.0,0.0,0,-40.5176,0.0,idle,
9054,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,218,0.0,0.0,0,-40.5176,0.0,idle,
9154,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,221,0.0,0.0,0,-40.5176,0.0,idle,
9254,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,223,0.0,0.0,0,-40.5176,0.0,idle,
9354,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,226,0.0,0.0,0,-40.5176,0.0,idle,
9454,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,228,0.0,0.0,0,-40.5176,0.0,idle,
9554,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,231,0.0,0.0,0,-40.5176,0.0,idle,
9654,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,233,0.0,0.0,0,-40.5176,0.0,idle,
9754,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,236,0.0,0.0,0,-40.5176,0.0,idle,
9854,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,238,0.0,0.0,0,-40.5176,0.0,idle,
9954,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,241,0.0,0.0,0,-40.5176,0.0,idle,
10054,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,243,0.0,0.0,0,-40.5176,0.0,idle,
10155,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,246,0.0,0.0,0,-40.5176,0.0,idle,
10255,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,248,0.0,0.0,0,-40.5176,0.0,idle,
10355,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,251,0.0,0.0,0,-40.5176,0.0,idle,
10455,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,253,0.0,0.0,0,-40.5176,0.0,idle,
10555,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,256,0.0,0.0,0,-40.5176,0.0,idle,
10655,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,258,0.0,0.0,0,-40.5176,0.0,idle,
10755,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,261,0.0,0.0,0,-40.5176,0.0,idle,
10855,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,263,0.0,0.0,0,-40.5176,0.0,idle,
10955,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,266,0.0,0.0,0,-40.5176,0.0,idle,
11055,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,268,0.0,0.0,0,-40.5176,0.0,idle,
11155,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,271,0.0,0.0,0,-40.5176,0.0,idle,
11255,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,273,0.0,0.0,0,-40.5176,0.0,idle,
11355,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,276,0.0,0.0,0,-40.5176,0.0,idle,
11455,SAFE_DISABLED,0.0,0.0,-40.5176,0.0,0.0,1,0.0,0,0,278,0.0,0.0,0,-40.5176,0.0,idle,
11555,SAFE_DISABLED,0.0,0.0,-40.3796,0.0,0.0,1,0.0,0,0,281,0.0,0.0,0,-40.2539,0.0,idle,
11655,SAFE_DISABLED,0.0,0.0,-25.7551,0.0,0.0,1,0.0,0,0,283,0.0,0.0,0,-18.7207,0.0,idle,
11755,SAFE_DISABLED,0.0,0.0,-19.903,0.0,0.0,1,0.0,0,0,286,0.0,0.0,0,-18.7207,0.0,idle,
11855,SAFE_DISABLED,0.0,0.0,-18.7174,0.0,0.0,1,0.0,0,0,288,0.0,0.0,0,-18.3691,0.0,idle,
11955,SAFE_DISABLED,0.0,0.0,-17.1162,0.0,0.0,1,0.0,0,0,289,0.0,0.0,0,-16.4355,0.0,idle,
12055,SAFE_DISABLED,16.0898,16.1042,-16.5499,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.4355,0.0,idle,
12155,SAFE_DISABLED,16.0212,16.0691,-16.4548,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-16.4355,0.0,idle,
12255,SAFE_DISABLED,15.6439,15.8466,-16.4388,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.4355,0.0,idle,
12355,SAFE_DISABLED,15.541,15.6908,-16.4644,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.4355,0.0,idle,
12455,SAFE_DISABLED,14.855,15.44,-16.4404,0.0,0.0,0,0.0,91,1,1,0.0,0.0,0,-16.4355,0.0,idle,
12555,SAFE_DISABLED,14.855,15.44,-16.4364,0.0,0.0,0,0.0,191,1,4,0.0,0.0,0,-16.4355,0.0,idle,
12655,SAFE_DISABLED,14.855,15.44,-16.4934,0.0,0.0,0,0.0,291,1,6,0.0,0.0,0,-16.5234,0.0,idle,
12755,SAFE_DISABLED,12.541,14.5703,-16.5184,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
12855,SAFE_DISABLED,9.198,11.5033,-16.5226,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
12955,SAFE_DISABLED,8.1849,9.9516,-16.5233,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13056,SAFE_DISABLED,7.5148,8.3506,-16.5234,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13156,SAFE_DISABLED,5.855,7.2521,-16.5234,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13256,SAFE_DISABLED,4.5148,5.5522,-16.5234,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13356,SAFE_DISABLED,3.6849,4.7742,-16.5234,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13456,SAFE_DISABLED,1.5148,2.9705,-16.5234,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13556,SAFE_DISABLED,1.5148,2.2281,-16.5234,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13656,SAFE_DISABLED,-0.8151,0.5899,-16.5234,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13756,SAFE_DISABLED,-1.4852,-0.4684,-16.5234,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13856,SAFE_DISABLED,-3.145,-1.8087,-16.5234,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,-16.5234,0.0,idle,
13956,SAFE_DISABLED,-4.4852,-3.033,-16.5234,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14056,SAFE_DISABLED,-4.8332,-4.0915,-16.5234,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14156,SAFE_DISABLED,-4.8332,-4.4698,-16.5234,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14256,SAFE_DISABLED,-6.068,-5.1035,-16.5234,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14356,SAFE_DISABLED,-5.6564,-5.4719,-16.5234,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14456,SAFE_DISABLED,-6.068,-5.8635,-16.5234,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14556,SAFE_DISABLED,-5.6564,-5.7579,-16.5234,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14656,SAFE_DISABLED,-6.4796,-6.0246,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14756,SAFE_DISABLED,-5.6564,-5.8368,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14856,SAFE_DISABLED,-5.2448,-5.5084,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
14956,SAFE_DISABLED,-6.1366,-5.7279,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15056,SAFE_DISABLED,-6.1366,-5.9964,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15156,SAFE_DISABLED,-6.1366,-5.9671,-16.5234,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15256,SAFE_DISABLED,-6.2052,-6.1235,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15356,SAFE_DISABLED,-6.1366,-6.1446,-16.5234,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15456,SAFE_DISABLED,-6.1366,-6.1393,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15556,SAFE_DISABLED,-6.1366,-6.1379,-16.5234,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15656,SAFE_DISABLED,-6.1366,-6.1371,-16.5234,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15756,SAFE_DISABLED,-6.1366,-6.1368,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15856,SAFE_DISABLED,-5.4506,-5.7868,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
15956,SAFE_DISABLED,-6.1366,-5.8211,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16056,SAFE_DISABLED,-6.1366,-6.0284,-16.5234,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16156,SAFE_DISABLED,-5.382,-5.8572,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16256,SAFE_DISABLED,-6.1366,-5.9298,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16356,SAFE_DISABLED,-6.1366,-6.0353,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16456,SAFE_DISABLED,-6.1366,-6.1019,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16556,SAFE_DISABLED,-6.1366,-6.1196,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16656,SAFE_DISABLED,-5.725,-6.0073,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16756,SAFE_DISABLED,-5.3134,-5.6678,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16856,SAFE_DISABLED,-4.9018,-5.2971,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
16956,SAFE_DISABLED,-4.9018,-5.0955,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
17056,SAFE_DISABLED,-4.9018,-4.9682,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
17156,SAFE_DISABLED,-4.9018,-4.9344,-16.5234,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-16.5234,0.0,idle,
17256,SAFE_DISABLED,-5.3134,-5.0364,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
17356,SAFE_DISABLED,-5.3134,-5.1777,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
17456,SAFE_DISABLED,-5.725,-5.4047,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
17556,SAFE_DISABLED,-6.2052,-5.7121,-16.5234,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-16.5234,0.0,idle,
17656,SAFE_DISABLED,-6.2052,-6.0361,-16.5234,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-16.5234,0.0,idle,
17756,SAFE_DISABLED,-6.2052,-6.1223,-16.5234,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-16.5234,0.0,idle,
18210,SAFE_DISABLED,-5.6564,-5.8217,-14.0449,0.0,0.0,0,0.0,50,1,0,0.0,0.0,0,0.0,8.2617,idle,
18310,SAFE_DISABLED,-5.3134,-5.5382,-9.2337,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,0.0,8.2617,idle,
18410,SAFE_DISABLED,-5.6564,-5.5985,-8.4251,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,0.0,8.2617,idle,
18510,SAFE_DISABLED,-5.6564,-5.6365,-8.2892,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,0.0,8.2617,idle,
18610,SAFE_DISABLED,-5.725,-5.6817,-8.2663,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,0.0,8.2617,idle,
18710,SAFE_DISABLED,-5.725,-5.7101,-8.2625,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,0.0,8.2617,idle,
18810,SAFE_DISABLED,-5.725,-5.7177,-8.2619,0.0,0.0,0,0.0,5,1,0,0.0,0.0,0,0.0,8.2617,idle,
18910,SAFE_DISABLED,-5.725,-5.7214,-8.2617,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,0.0,8.2617,idle,
19010,SAFE_DISABLED,-5.725,-5.7238,-8.2617,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,0.0,8.2617,idle,
19110,SAFE_DISABLED,-5.725,-5.7244,-8.2617,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,0.0,8.2617,idle,
19210,SAFE_DISABLED,-5.725,-5.7248,-8.2617,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,0.0,8.2617,idle,
19310,SAFE_DISABLED,-5.725,-5.7249,-8.2617,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,0.0,8.2617,idle,
